id,name,north,south,east,west,Location Lat,Location Long
23843,"Rome, Maine, Usa",44.6215,44.5123,-69.8169,-69.9475,44.5669,-69.8822
23844,"Foresthill, Placer Co., California, Usa",39.0327,38.9711,-120.786,-120.877,39.0019,-120.8315
23845,"Stewartstown, New Hampshire, Usa",45.0083,44.9158,-71.2899,-71.5413,44.96205,-71.4156
23847,"Milpitas, Santa Clara Co., California, Usa",37.4668,37.3961,-121.838,-121.931,37.43145,-121.8845
23849,"Bardstown, Kentucky, Usa",37.8465,37.785,-85.401,-85.5064,37.81575,-85.4537
23850,"Arnold L. Muldoon Park, Anchorage, Alaska, Usa",61.1951,61.1916,-149.734,-149.748,61.19335,-149.741
23851,"Gnat Creek Campground, Astoria, Clatsop Co., Oregon, Usa",46.1783,46.1756,-123.504,-123.506,46.17695,-123.505
23852,"Grayland, Grays Harbor Co., Washington, Usa",46.8618,46.7941,-124.063,-124.116,46.82795,-124.0895
23853,"Amherst, New Hampshire, Usa",42.9433,42.7979,-71.5584,-71.6664,42.8706,-71.6124
23854,"Temecula, Riverside Co., California, Usa",33.5548,33.4479,-117.054,-117.19,33.50135,-117.122
23855,"Guavate, Cayey, Puerto Rico, Usa",18.1521,18.1127,-66.0603,-66.1,18.1324,-66.08015
23857,"Grayback Campground, Josephine Co., Oregon, Usa",42.1562,42.1315,-123.402,-123.474,42.14385,-123.438
23858,"Texas Co., Missouri, Usa",37.6052,37.0488,-91.6466,-92.2533,37.327,-91.94995
23859,"1436 N Winnifred St., Tacoma, Pierce Co., Washington, Usa",47.2642,47.264,-122.512,-122.512,47.2641,-122.512
23860,"Cave Hill Cemetery, Louisville, Kentucky, Usa",38.2502,38.2406,-85.7042,-85.7279,38.2454,-85.71605
23861,"Middle Fork Applegate River, Siskiyou Co., California, Usa",42.0161,41.9634,-123.149,-123.326,41.98975,-123.2375
23862,"Vashon Island, King Co., Washington, Usa",47.511,47.3304,-122.374,-122.529,47.4207,-122.4515
23863,"Interior Green Belt, San Francisco, San Francisco Co., California, Usa",37.7617,37.7582,-122.452,-122.457,37.75995,-122.4545
23865,"Tokeland, Pacific Co., Washington, Usa",46.7147,46.7033,-123.967,-123.999,46.709,-123.983
23872,"Manassas, Virginia, Usa",38.7814,38.708,-77.4475,-77.5267,38.7447,-77.4871
23873,"Hemlock Overlook Regional Park, Clifton, Virginia, Usa",38.7771,38.7634,-77.4018,-77.4154,38.77025,-77.4086
23874,"Mansfield, Connecticut, Usa",41.8363,41.728,-72.1562,-72.3166,41.78215,-72.2364
23877,"Charleston, Illinois, Usa",39.5661,39.3446,-88.0165,-88.2971,39.45535,-88.1568
23878,"Manassas Park, Virginia, Usa",38.7882,38.7535,-77.4203,-77.4789,38.77085,-77.4496
23879,"Midpines, Mariposa Co., California, Usa",37.5579,37.5254,-119.908,-119.936,37.54165,-119.922
23883,"Aguadilla, Puerto Rico, Usa",18.4452,18.3935,-67.1449,-67.1623,18.41935,-67.1536
23884,"South Mountain State Park, Washington Co., Maryland, Usa",39.6405,39.5356,-77.547,-77.6139,39.58805,-77.58045
23885,"Fort Dent Park, Tukwila, King Co., Washington, Usa",47.4742,47.4669,-122.245,-122.253,47.47055,-122.249
23886,"Six Points Trail, Mount Tamalpais Watershed, Marin Co., California, Usa",37.9695,37.9651,-122.588,-122.593,37.9673,-122.5905
23887,"Ken Lake, Olympia, Thurston Co., Washington, Usa",47.0351,47.0298,-122.948,-122.953,47.03245,-122.9505
23890,"Grover Cleveland Park, Essex Fells, New Jersey, Usa",40.8378,40.8318,-74.2789,-74.2888,40.8348,-74.28385
23891,"Island Cove Estates, Mendocino Co., California, Usa",38.8539,38.8455,-123.636,-123.649,38.8497,-123.6425
23894,"St. Paul, Shelby Co., Indiana, Usa",39.4334,39.4223,-85.6223,-85.6347,39.42785,-85.6285
23897,"Roark's Cove, Franklin Co., Tennessee, Usa",35.2561,35.2379,-85.9143,-85.9463,35.247,-85.9303
23898,"Rohner Park, Fortuna, Humboldt Co., California, Usa",40.6033,40.5991,-124.144,-124.153,40.6012,-124.1485
23900,"Covesville, Virginia, Usa",37.8989,37.8813,-78.6887,-78.7207,37.8901,-78.7047
23902,"Merendero De Guajataca, Quebradillas, Puerto Rico, Usa",18.4914,18.4887,-66.9485,-66.9512,18.49005,-66.94985
23903,"Hunter Family Farm, Olympia, Thurston Co., Washington, Usa",46.9879,46.9842,-122.781,-122.785,46.98605,-122.783
23906,"Moses H. Cone Memorial Park, Blowing Rock, North Carolina, Usa",36.1693,36.1388,-81.6652,-81.7119,36.15405,-81.68855
23907,"Unalaska Valley, Unalaska, Alaska, Usa",54.0085,53.8915,-166.37,-166.535,53.95,-166.4525
23908,"Unalaska Lake Watershed, Unalaska, Alaska, Usa",53.8717,53.863,-166.519,-166.531,53.86735,-166.525
23910,"Westfield, Massachusetts, Usa",42.2002,42.0806,-72.6848,-72.8535,42.1404,-72.76915
23911,"Southfield, Michigan, Usa",42.5175,42.442,-83.2005,-83.3199,42.47975,-83.2602
23912,"Mills Reservation County Park, Essex Co., New Jersey, Usa",40.8583,40.8473,-74.206,-74.2191,40.8528,-74.21255
23913,"Stephens State Forest, Iowa, Usa",41.025,40.9568,-93.4648,-93.6145,40.9909,-93.53965
23914,"Shelly Creek Campground, Siskiyou Co., California, Usa",41.9036,41.8972,-123.849,-123.86,41.9004,-123.8545
23915,"Dunlop Meadow, Jackson Co., Oregon, Usa",42.3198,42.3165,-122.41,-122.419,42.31815,-122.4145
23917,"Susan Creek Falls, Douglas Co., Oregon, Usa",43.3096,43.2975,-122.904,-122.912,43.30355,-122.908
23918,"Evan's Creek Watershed, Jackson Co., Oregon, Usa",42.7614,42.4996,-122.923,-123.175,42.6305,-123.049
23919,"Waters Creek Trail, Josephine Co., Oregon, Usa",42.4032,42.389,-123.544,-123.556,42.3961,-123.55
23921,"Wild And Scenic Rogue River, Oregon, Usa",42.7964,42.4967,-123.487,-124.167,42.64655,-123.827
23924,"Old Main Rd., North Falmouth, Falmouth, Massachusetts, Usa",41.6566,41.6336,-70.6113,-70.6217,41.6451,-70.6165
23925,"Collings Mountain Trail, Jackson Co., Oregon, Usa",42.0757,42.0496,-123.127,-123.156,42.06265,-123.1415
23926,"101st Ave. E, Graham, Pierce Co., Washington, Usa",47.0234,47.021,-122.297,-122.298,47.0222,-122.2975
23927,"Fall Creek Falls, Douglas Co., Oregon, Usa",43.322,43.312,-122.833,-122.844,43.317,-122.8385
23928,"North Mountain Nature Park, Ashland, Jackson Co., Oregon, Usa",42.2045,42.1993,-122.696,-122.701,42.2019,-122.6985
23931,"Mule Mountain Trail #919, Jackson Co., Oregon, Usa",42.0911,42.0853,-123.043,-123.097,42.0882,-123.07
23932,"La Parguera, Lajas, Puerto Rico, Usa",17.9795,17.9711,-67.0388,-67.0516,17.9753,-67.0452
23934,"Isla Verde, Carolina, Puerto Rico, Usa",18.4578,18.4231,-65.9815,-66.0383,18.44045,-66.0099
23938,"Mccleary, Grays Harbor Co., Washington, Usa",47.0704,47.0447,-123.255,-123.294,47.05755,-123.2745
23942,"South Broad St., Walton Co., Georgia, Usa",33.7949,33.7698,-83.7,-83.7133,33.78235,-83.70665
23944,"Camden Co., Georgia, Usa",31.1696,30.7087,-81.3044,-81.937,30.93915,-81.6207
23946,"Flagler Trail, Oviedo, Florida, Usa",28.6795,28.6669,-81.1576,-81.1769,28.6732,-81.16725
23947,"Kingsland, Georgia, Usa",30.8657,30.7554,-81.5983,-81.7194,30.81055,-81.65885
23948,"Estero Bay Preserve State Park, Fort Myers, Florida, Usa",26.5141,26.4085,-81.8329,-81.9512,26.4613,-81.89205
23951,"Row River Watershed, Lane Co., Oregon, Usa",43.7948,43.5482,-122.532,-122.842,43.6715,-122.687
23952,"Olmsted Falls, Ohio, Usa",41.3916,41.3507,-81.8767,-81.9384,41.37115,-81.90755
23954,"Dayton, Tennessee, Usa",35.5363,35.4463,-84.9774,-85.0621,35.4913,-85.01975
23955,"Se Sherman Near 77th St., Portland, Multnomah Co., Oregon, Usa",45.5082,45.5046,-122.58,-122.586,45.5064,-122.583
23956,"Mount Tabor Park North Side Near Entrance, Portland, Multnomah Co., Oregon, Usa",45.5184,45.5119,-122.587,-122.601,45.51515,-122.594
23959,"Hatillo, Puerto Rico, Usa",18.4915,18.4678,-66.8106,-66.8366,18.47965,-66.8236
23962,"522 E. Plaza Dr., Santa Maria, Santa Barbara Co., California, Usa",34.9383,34.9356,-120.428,-120.431,34.93695,-120.4295
23963,"Dog Wood Park, Jacksonville, Florida, Usa",30.2472,30.2358,-81.5678,-81.58,30.2415,-81.5739
23969,"Blanchard, Skagit Co., Washington, Usa",48.6008,48.5861,-122.401,-122.433,48.59345,-122.417
23971,"Boggs Lake Ecological Reserve, Lake Co., California, Usa",38.896,38.8786,-122.761,-122.793,38.8873,-122.777
23972,"Touvelle State Recreation Site, Jackson Co., Oregon, Usa",42.4461,42.4388,-122.881,-122.892,42.44245,-122.8865
23973,"Califon, New Jersey, Usa",40.7301,40.7107,-74.8232,-74.8503,40.7204,-74.83675
23974,"Ritchie Hollow Trail, Chattanooga, Tennessee, Usa",35.0896,35.0717,-85.3929,-85.4274,35.08065,-85.41015
23975,"Marion Co., Tennessee, Usa",35.2601,34.9802,-85.3123,-85.6858,35.12015,-85.49905
23978,"Squirrel Rock Parking, Newport Twp., Luzerne Co., Pennsylvania, Usa",41.1692,41.1632,-76.0896,-76.1082,41.1662,-76.0989
23979,"St. Nicholas Cemetery, Newport Twp., Luzerne Co., Pennsylvania, Usa",41.1781,41.1751,-76.052,-76.0553,41.1766,-76.05365
23985,"Shumack's Tree Farm, Hunlock Creek, Pennsylvania, Usa",41.2739,41.272,-76.115,-76.1186,41.27295,-76.1168
23987,"Fowlstown, Georgia, Usa",30.8123,30.7931,-84.5311,-84.5631,30.8027,-84.5471
23990,"Arcade, Georgia, Usa",34.102,34.0381,-83.5038,-83.5855,34.07005,-83.54465
23992,"Goshen, Lane Co., Oregon, Usa",44.0036,43.9875,-122.994,-123.026,43.99555,-123.01
23995,"Schooner Creek, Lincoln Co., Oregon, Usa",44.9739,44.9242,-123.873,-124.01,44.94905,-123.9415
23996,"College Of William And Mary, Williamsburg, Virginia, Usa",37.2798,37.2652,-76.7075,-76.7264,37.2725,-76.71695
23997,"South Campus Rail Trail, Oxford, Mississippi, Usa",34.3541,34.3412,-89.5431,-89.5525,34.34765,-89.5478
23998,"University Of Mississippi Field Station, Lafayette Co., Mississippi, Usa",34.4381,34.4274,-89.3865,-89.3958,34.43275,-89.39115
24002,"National Forest Road 46, Gifford Pinchot National Forest, Lewis Co., Washington, Usa",46.6823,46.6506,-121.484,-121.603,46.66645,-121.5435
24004,"National Forest Road 7360, Mount Baker--snoqualmie National Forest, Pierce Co., Washington, Usa",47.0109,46.9956,-121.631,-121.647,47.00325,-121.639
24005,"Packwood Skate Creek Park, Lewis Co., Washington, Usa",46.62,46.6078,-121.682,-121.692,46.6139,-121.687
24007,"Sunset, South Carolina, Usa",34.9868,34.9685,-82.783,-82.815,34.97765,-82.799
24008,"Medea Creek Trail, Oak Park, Ventura Co., California, Usa",34.1782,34.1683,-118.761,-118.764,34.17325,-118.7625
24009,"2704 Indian Trail, Durham, North Carolina, Usa",36.0271,36.0244,-78.9375,-78.9402,36.02575,-78.93885
24010,"Carlsbad, San Diego Co., California, Usa",33.1826,33.0604,-117.216,-117.359,33.1215,-117.2875
24012,"Sardis, Mississippi, Usa",34.4443,34.4231,-89.8897,-89.9277,34.4337,-89.9087
24014,"Swansboro, North Carolina, Usa",34.7126,34.676,-77.1124,-77.1788,34.6943,-77.1456
24015,"Hormigueros, Puerto Rico, Usa",18.1603,18.105,-67.0775,-67.1597,18.13265,-67.1186
24017,"Monroe, Georgia, Usa",33.8393,33.757,-83.6603,-83.7695,33.79815,-83.7149
24020,"St. Joseph Co., Indiana, Usa",41.7607,41.4328,-86.0594,-86.5267,41.59675,-86.29305
24021,"Harrison Twp., Indiana, Usa",38.2617,38.1215,-86.0507,-86.3134,38.1916,-86.18205
24022,"Suislaw National Forest, Lincoln Co., Oregon, Usa",44.5177,43.7923,-123.575,-124.011,44.155,-123.793
24024,"National Forest Road 2100 (Nf-21), Gifford Pinchot National Forest, Lewis Co., Washington, Usa",46.5742,46.3877,-121.542,-121.689,46.48095,-121.6155
24025,"Detroit Ranger District Portion In Marion Co., Willamette National Forest, Marion Co., Oregon, Usa",44.9666,44.6838,-121.75,-122.461,44.8252,-122.1055
24029,"Mendocino National Forest, Colusa Co., California, Usa",39.385,39.204,-122.544,-122.785,39.2945,-122.6645
24030,"Grand Cote National Wildlife Refuge, Marksville, Louisiana, Usa",31.144,31.0784,-92.0961,-92.1786,31.1112,-92.13735
24031,"Hancock County Welcome Center, Pearlington, Mississippi, Usa",30.3145,30.3101,-89.5957,-89.6021,30.3123,-89.5989
24032,"Soda Springs, Jackson Co., Oregon, Usa",42.3403,42.3238,-122.433,-122.465,42.33205,-122.449
24033,"Stump Pass Beach State Park, Englewood, Sarasota Co., Florida, Usa",26.9192,26.8973,-82.3381,-82.3511,26.90825,-82.3446
24034,"Polk Twp., Indiana, Usa",39.0782,38.9907,-86.3174,-86.4618,39.03445,-86.3896
24036,"Huntington Twp., Huntington Co., Indiana, Usa",40.9177,40.8283,-85.4508,-85.5722,40.873,-85.5115
24037,"Jamestown Twp., Steuben Co., Indiana, Usa",41.7596,41.7004,-84.9712,-85.0838,41.73,-85.0275
24039,"Pine Twp., Porter Co., Indiana, Usa",41.7189,41.5915,-86.9318,-87.01,41.6552,-86.9709
24040,"Lagro Twp., Wabash Co., Indiana, Usa",40.9147,40.7394,-85.6399,-85.793,40.82705,-85.71645
24041,"Steuben Co., Indiana, Usa",41.7602,41.5264,-84.8047,-85.1968,41.6433,-85.00075
24043,"Wells Co., Indiana, Usa",40.9178,40.5668,-85.0685,-85.449,40.7423,-85.25875
24044,"Washingtown Twp., Marion Co., Indiana, Usa",39.9272,39.8238,-86.0692,-86.2171,39.8755,-86.14315
24045,"Van Buren Twp., Monroe Co., Indiana, Usa",39.1657,39.0787,-86.5729,-86.683,39.1222,-86.62795
24046,"Salt Creek Twp., Decatur Co., Indiana, Usa",39.1654,39.0768,-86.3691,-86.4625,39.1211,-86.4158
24047,"Westchester Twp., Porter Co., Indiana, Usa",41.6819,41.5934,-87.0095,-87.1448,41.63765,-87.07715
24048,"Bendix Woods Park, St. Joseph Co., Indiana, Usa",41.672,41.6693,-86.4915,-86.497,41.67065,-86.49425
24049,"Fulton, Whiteside Co., Illinois, Usa",41.8821,41.8398,-90.1429,-90.17,41.86095,-90.15645
24050,"Sternes Woods And Fen, Crystal Lake, Illinois, Usa",42.2665,42.2558,-88.2998,-88.312,42.26115,-88.3059
24051,"Crystal Lake, Illinois, Usa",42.277,42.1893,-88.2718,-88.4228,42.23315,-88.3473
24052,"Fox Bluff Conservation Area, Algonquin Twp., Mchenry Co., Illinois, Usa",42.1992,42.1808,-88.2559,-88.2745,42.19,-88.2652
24053,"Holiday Acres Camping Resort, Garden Prairie, Illinois, Usa",42.2577,42.2544,-88.7691,-88.7758,42.25605,-88.77245
24054,"Parkview Ln., Nashville, Indiana, Usa",39.1585,39.1324,-86.2065,-86.2316,39.14545,-86.21905
24055,"Olive Twp., St. Joseph Co., Indiana, Usa",41.7597,41.5706,-86.4137,-86.5267,41.66515,-86.4702
24056,"Pine Tree Trail, Tilden Nature Area, Contra Costa Co., California, Usa",37.9153,37.9107,-122.259,-122.261,37.913,-122.26
24057,"The Hollows Conservation Area, Algonquin Twp., Illinois, Usa",42.2371,42.2213,-88.2478,-88.2769,42.2292,-88.26235
24059,"Laurel Canyon Trail, Tilden Nature Area, Contra Costa Co., California, Usa",37.9177,37.913,-122.255,-122.261,37.91535,-122.258
24061,"Miles Pond, North Concord, Vermont, Usa",44.4552,44.4393,-71.7805,-71.8125,44.44725,-71.7965
24062,"Morehead, Kentucky, Usa",38.2227,38.1632,-83.4084,-83.4961,38.19295,-83.45225
24064,"Compton, Maryland, Usa",38.2839,38.2664,-76.677,-76.709,38.27515,-76.693
24066,"Fel-pro Rrr Conservation Area, Algonquin Twp., Illinois, Usa",42.2421,42.2343,-88.2227,-88.2376,42.2382,-88.23015
24068,"Leonardtown, Maryland, Usa",38.3212,38.2853,-76.6223,-76.6657,38.30325,-76.644
24069,"Natchitoches, Louisiana, Usa",31.7917,31.6496,-93.052,-93.1668,31.72065,-93.1094
24070,"Laurel, Washington Co., Oregon, Usa",45.4263,45.4106,-122.976,-123.008,45.41845,-122.992
24071,"Cub River, Franklin Co., Idaho, Usa",42.1426,41.9988,-111.613,-111.839,42.0707,-111.726
24072,"Buzzard Lagoon, Santa Cruz Co., California, Usa",37.071,37.046,-121.834,-121.842,37.0585,-121.838
24073,"Mount Zion State Forest, Amador Co., California, Usa",38.3961,38.3846,-120.643,-120.657,38.39035,-120.65
24075,"Suislaw National Forest, Lane Co., Oregon, Usa",44.2734,43.8384,-123.512,-124.147,44.0559,-123.8295
24076,"Greg Rogers Park, Chula Vista, San Diego Co., California, Usa",32.6224,32.6163,-117.032,-117.036,32.61935,-117.034
24078,"Condado, San Juan, Puerto Rico, Usa",18.4629,18.4518,-66.0631,-66.0857,18.45735,-66.0744
24079,"Leland, Wisconsin, Usa",43.3437,43.3274,-89.9316,-89.9636,43.33555,-89.9476
24080,"John F. Kennedy Park, Somers Point, New Jersey, Usa",39.308,39.3065,-74.6043,-74.6077,39.30725,-74.606
24085,"University Of Georgia Main Campus, Athens, Georgia, Usa",33.9581,33.923,-83.3646,-83.3839,33.94055,-83.37425
24086,"Dry Creek Preserve -- Sequoia Riverlands Trust, Tulare Co., California, Usa",36.4382,36.4248,-119.021,-119.029,36.4315,-119.025
24087,"Warren Dunes State Park, Sawyer, Michigan, Usa",41.9394,41.8997,-86.5724,-86.6109,41.91955,-86.59165
24088,"Diana Falls Trail, Stanislaus National Forest, Mariposa Co., California, Usa",37.7471,37.7413,-120.037,-120.044,37.7442,-120.0405
24090,"Castle Rock Trail, Wenatchee, Chelan Co., Washington, Usa",47.4224,47.4184,-120.351,-120.359,47.4204,-120.355
24091,"Burdett, New York, Usa",42.4251,42.4076,-76.8261,-76.8559,42.41635,-76.841
24092,"Pfafftown, North Carolina, Usa",36.1673,36.1443,-80.3496,-80.3859,36.1558,-80.36775
24093,"Dabney State Recreation Area, Multnomah Co., Oregon, Usa",45.519,45.5147,-122.347,-122.359,45.51685,-122.353
24096,"Johnson St., Sebastopol, Sonoma Co., California, Usa",38.4085,38.4045,-122.821,-122.823,38.4065,-122.822
24097,"Temescal Regional Recreation Area, Oakland, Alameda Co., California, Usa",37.8487,37.8426,-122.225,-122.235,37.84565,-122.23
24099,"Oktibbeha Co., Mississippi, Usa",33.5654,33.286,-88.6691,-89.0887,33.4257,-88.8789
24100,"Kit Carson Park, Escondido, San Diego Co., California, Usa",33.0827,33.0693,-117.057,-117.07,33.076,-117.0635
24101,"Hillsboro, Indiana, Usa",40.1143,40.1023,-87.1526,-87.1628,40.1083,-87.1577
24102,"Old Buttermilk Rd., Tuscaloosa, Alabama, Usa",33.1695,33.1461,-87.4486,-87.4562,33.1578,-87.4524
24103,"Benicia, Solano Co., California, Usa",38.1111,38.0322,-122.104,-122.199,38.07165,-122.1515
24104,"Spanish Lake Park, St. Louis, Missouri, Usa",38.8008,38.7918,-90.2009,-90.2079,38.7963,-90.2044
24105,"Phipps Bend, Tennessee, Usa",36.4752,36.4572,-82.795,-82.827,36.4662,-82.811
24106,"Hammonton, New Jersey, Usa",39.7299,39.5835,-74.6758,-74.8591,39.6567,-74.76745
24107,"Dorothy, New Jersey, Usa",39.4094,39.3921,-74.8081,-74.8401,39.40075,-74.8241
24108,"Frenchtown, New Jersey, Usa",40.5386,40.5176,-75.0464,-75.0668,40.5281,-75.0566
24109,"Mission Valley, San Diego, San Diego Co., California, Usa",32.7883,32.7567,-117.112,-117.205,32.7725,-117.1585
24110,"Letchworth State Park, New York, Usa",80,-80,89,-89,0,0
24112,"Acme, Donegal Twp., Westmoreland Co., Pennsylvania, Usa",40.1552,40.0744,-79.3677,-79.4855,40.1148,-79.4266
24115,"Crow, Lane Co., Oregon, Usa",44.0011,43.985,-123.322,-123.354,43.99305,-123.338
24116,"Lake Park, Lowndes Co., Georgia, Usa",30.6957,30.6699,-83.1719,-83.2155,30.6828,-83.1937
24117,"Lake Lurlene State Park, Tuscaloosa Co., Alabama, Usa",33.3138,33.2839,-87.6666,-87.695,33.29885,-87.6808
24118,"Saddle Rock Trail, Wenatchee, Chelan Co., Washington, Usa",47.4018,47.3951,-120.329,-120.344,47.39845,-120.3365
24119,"Martinez, Contra Costa Co., California, Usa",38.0479,37.9531,-122.075,-122.157,38.0005,-122.116
24120,"Robey Park, Clermont, Indiana, Usa",39.8081,39.8046,-86.3111,-86.3174,39.80635,-86.31425
24121,"Officer Blake C. Snyder Memorial Park, St. Louis, Missouri, Usa",38.5336,38.5254,-90.3312,-90.3439,38.5295,-90.33755
24122,"Sugarpine Creek Trail 1080, Jackson Co., Oregon, Usa",42.8468,42.8121,-122.669,-122.695,42.82945,-122.682
24124,"Devil's Gulch, Samuel P. Taylor State Park, Marin Co., California, Usa",38.0403,38.0227,-122.717,-122.749,38.0315,-122.733
24125,"Tobico Marsh Nature Area, Bay Co., Michigan, Usa",43.717,43.6713,-83.9157,-83.9541,43.69415,-83.9349
24126,"Eufaula, Alabama, Usa",32.0291,31.7814,-85.0488,-85.2799,31.90525,-85.16435
24129,"Bayou De View Wildlife Management Area, Dobson Twp., Poinsett Co., Arkansas, Usa",35.7066,35.6229,-90.9294,-90.9623,35.66475,-90.94585
24130,"Kaneohe, Oahu, Hawaii, Usa",21.4314,21.3842,-157.76,-157.823,21.4078,-157.7915
24131,"Lake Lurleen State Park, Tuscaloosa Co., Alabama, Usa",33.3138,33.2839,-87.6667,-87.6949,33.29885,-87.6808
24132,"Paul Bryant High School, Tuscaloosa, Alabama, Usa",33.1593,33.1556,-87.4519,-87.4605,33.15745,-87.4562
24133,"Stanislaus Co., California, Usa",38.0774,37.1348,-120.387,-121.487,37.6061,-120.937
24134,"Garden Of Eden, Henry Cowell Redwoods State Park, Santa Cruz Co., California, Usa",37.026,37.0233,-122.056,-122.059,37.02465,-122.0575
24135,"Sunset Dr., Gualala, Mendocino Co., California, Usa",38.8176,38.8052,-123.576,-123.583,38.8114,-123.5795
24136,"Fish Rock Rd., Mendocino Co., California, Usa",38.9206,38.8015,-123.291,-123.595,38.86105,-123.443
24138,"Ruleville, Mississippi, Usa",33.7402,33.7094,-90.5392,-90.5616,33.7248,-90.5504
24139,"Pontotoc, Mississippi, Usa",34.2923,34.2224,-88.969,-89.037,34.25735,-89.003
24143,"S. Broad St., Monroe, Georgia, Usa",33.7949,33.7698,-83.7,-83.7133,33.78235,-83.70665
24146,"Spotsylvania Co., Virginia, Usa",38.3781,37.9912,-77.3703,-77.9548,38.18465,-77.66255
24149,"Pomo Canyon Trail, Sonoma Coast State Park, Sonoma Co., California, Usa",38.4295,38.4184,-123.074,-123.102,38.42395,-123.088
24152,"Largo Datsko Park, Clearwater, Florida, Usa",27.9235,27.9212,-82.7092,-82.7115,27.92235,-82.71035
24154,"Wolsfeld Woods Scientific And Natural Area, Hennepin Co., Minnesota, Usa",45.0074,44.9958,-93.5584,-93.5768,45.0016,-93.5676
24157,"Baker Park Reserve, Hennepin Co., Minnesota, Usa",45.047,45.0035,-93.5923,-93.6391,45.02525,-93.6157
24158,"Lamsburg, Virginia, Usa",36.5923,36.5764,-80.7452,-80.7722,36.58435,-80.7587
24159,"Belleair, Florida, Usa",27.9489,27.9242,-82.7999,-82.8251,27.93655,-82.8125
24160,"Orangeburg, South Carolina, Usa",33.5327,33.4419,-80.8333,-80.8979,33.4873,-80.8656
24161,"Florida Botanical Gardens, Largo, Florida, Usa",27.8866,27.8804,-82.8073,-82.8118,27.8835,-82.80955
24162,"Port Wentworth, Georgia, Usa",32.2236,32.1267,-81.1441,-81.2775,32.17515,-81.2108
24163,"Marmora, New Jersey, Usa",39.2934,39.2321,-74.6106,-74.6788,39.26275,-74.6447
24164,"Wyanett Twp., Isanti Co., Minnesota, Usa",45.6452,45.5579,-93.3888,-93.5126,45.60155,-93.4507
24167,"Sawgrass Lake Park, St. Petersburg, Florida, Usa",27.8486,27.8284,-82.6638,-82.6762,27.8385,-82.67
24168,"Crow-hassan Park Reserve, Hennepin Co., Minnesota, Usa",45.2113,45.1525,-93.6118,-93.6577,45.1819,-93.63475
24169,"Eagle Lake Park, Largo, Florida, Usa",27.9387,27.9252,-82.7624,-82.7708,27.93195,-82.7666
24170,"Devil Track River, Cook Co., Minnesota, Usa",47.8225,47.7634,-90.2576,-90.3722,47.79295,-90.3149
24171,"Puskus Lake, Mississippi, Usa",34.4445,34.4341,-89.3439,-89.3616,34.4393,-89.35275
24172,"Largo, Florida, Usa",27.9384,27.8678,-82.7279,-82.8276,27.9031,-82.77775
24173,"Lake George, Hubbard Co., Minnesota, Usa",47.2105,47.1654,-94.9576,-95.0078,47.18795,-94.9827
24175,"Petaluma Hill Rd., Sonoma Co., California, Usa",38.4301,38.295,-122.664,-122.712,38.36255,-122.688
24176,"Rector, Pennsylvania, Usa",40.2079,40.1798,-79.2195,-79.2652,40.19385,-79.24235
24177,"Campbell Co., Wyoming, Usa",45.0009,43.4948,-105.075,-106.025,44.24785,-105.55
24178,"Harstine Island State Park, Mason Co., Washington, Usa",47.2653,47.2426,-122.866,-122.887,47.25395,-122.8765
24179,"Columbus, Indiana, Usa",39.2745,39.1206,-85.793,-86.006,39.19755,-85.8995
24180,"Olde Rope Mill Park, Woodstock, Georgia, Usa",34.134,34.1301,-84.5208,-84.5257,34.13205,-84.52325
24182,"Spruce Run Recreation Area, Hunterdon Co., New Jersey, Usa",40.6741,40.6353,-74.9114,-74.9701,40.6547,-74.94075
24183,"Green Turtle Lake, Hewitt, West Milford Twp., New Jersey, Usa",41.1511,41.1419,-74.326,-74.334,41.1465,-74.33
24186,"Baldwin Twp., Sherburne Co., Minnesota, Usa",45.5596,45.4718,-93.5105,-93.6349,45.5157,-93.5727
24190,"Oldtown, Maryland, Usa",39.5523,39.537,-78.4449,-78.4774,39.54465,-78.46115
24191,"Property At The Se End Of Thornhurst Rd., Pennsylvania, Usa",41.2145,41.2063,-75.6516,-75.6573,41.2104,-75.65445
24192,"6.1 Miles E Of Oxford, County Rd. 225, Mississippi, Usa",34.3642,34.3282,-89.3907,-89.4002,34.3462,-89.39545
24193,"Aberdeen, Maryland, Usa",39.5474,39.4842,-76.1281,-76.2061,39.5158,-76.1671
24194,"Riverside, Harford Co., Maryland, Usa",39.489,39.4615,-76.2129,-76.2607,39.47525,-76.2368
24195,"Little Tallahatchie River, Graham Lake Wildlife Management Area, Mississippi, Usa",34.5444,34.5188,-89.4604,-89.5014,34.5316,-89.4809
24198,"Property At 239 Golf Course Rd., Hunlock Twp., Pennsylvania, Usa",41.274,41.2709,-76.1146,-76.1178,41.27245,-76.1162
24199,"Property At 59 Sorbertown Hill Rd., Hunlock Twp., Pennsylvania, Usa",41.2137,41.2127,-76.0826,-76.0844,41.2132,-76.0835
24201,"Bloomer Park, Oakland Co., Michigan, Usa",42.6859,42.673,-83.0939,-83.1282,42.67945,-83.11105
24202,"Del Mar Mesa Preserve, San Diego, San Diego Co., California, Usa",32.9549,32.9474,-117.158,-117.166,32.95115,-117.162
24205,"Bibb Co., Georgia, Usa",32.9528,32.6606,-83.4894,-83.893,32.8067,-83.6912
24206,"Cornelius, North Carolina, Usa",35.5073,35.4393,-80.8349,-80.9465,35.4733,-80.8907
24208,"Carlton Co., Minnesota, Usa",46.7343,46.4128,-92.2902,-93.0542,46.57355,-92.6722
